Prey;WT_NC;WT_S;WT_FCS;G12_NC;G12_S;G12_FCS;G13_NC;G13_S;G13_FCS;Q61_NC;Q61_S;Q61_FCS
P62330;0;0;0;0;0;0;0;0;0;0;0;0
Q15008;0;0;0;0;0;0;0;0;0;0;0;0
Q5JRX3;0;0;0;0;0;0;0;0;0;0;0;0
Q7L2H7;0;0;0;0;0;0;0;0;0;0;0;0
Q96CT7;0;0;0;0;0;0;0;0;0;0;0;0
Q96GI7;0;0;0;0;0;0;0;0;0;0;0;0
Q9H4L5-6;0;0;0;0;0;0;0;0;0;0;0;0
Q9HD45;0;0;0;0;0;0;0;0;0;0;0;0
Q9UBH6-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9UKN8;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y2B0;0;0;0;0;0;0;0;0;0;0;0;0
S4R3N1;0;0;0;0;0;0;0;0;0;0;0;0
Q8N6H7;0;0;0;0;0;0;0;0;0;0;0;0
C9J5N1;0;0;0;0;0;0;0;0;0;0;0;0
H0YAN8;0;0;0;0;0;0;0;0;0;0;0;0
H0YL72;0;0;0;0;0;0;0;0;0;0;0;0
O14733;0;0;0;0;0;0;0;0;0;0;0;0
O75386;0;0;0;0;0;0;0;0;0;0;0;0
P53794;0;0;0;0;0;0;0;0;0;0;0;0
P62306;0;0;0;0;0;0;0;0;0;0;0;0
Q86TI0-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9BVA0;0;0;0;0;0;0;0;0;0;0;0;0
Q9UBN6;0;0;0;0;0;0;0;0;0;0;0;0
A0A087WU53;0;0;0;0;0;0;0;0;0;0;0;0
A2A2F0;0;0;0;0;0;0;0;0;0;0;0;0
D6RE80;0;0;0;0;0;0;0;0;0;0;0;0
F5H6Z0;0;0;0;0;0;0;0;0;0;0;0;0
F8VV52;0;0;0;0;0;0;0;0;0;0;0;0
H3BMQ0;0;0;0;0;0;0;0;0;0;0;0;0
O60888-3;0;0;0;0;0;0;0;0;0;0;0;0
S4R305;0;0;0;0;0;0;0;0;0;0;0;0
P09132;0;0;0;0;0;0;0;0;0;0;0;0
P52569;0;0;0;0;0;0;0;0;0;0;0;0
Q8IZT6-2;0;0;0;0;0;0;0;0;0;0;0;0
Q92536;0;0;0;0;0;0;0;0;0;0;0;0
Q96JM3;0;0;0;0;0;0;0;0;0;0;0;0
Q96PY5-3;0;0;0;0;0;0;0;0;0;0;0;0
Q99707;0;0;0;0;0;0;0;0;0;0;0;0
Q9BUH6;0;0;0;0;0;0;0;0;0;0;0;0
Q9C005;0;0;0;0;0;0;0;0;0;0;0;0
Q9H840;0;0;0;0;0;0;0;0;0;0;0;0
A0A0A0MTN0;0;0;0;0;0;0;0;0;0;0;0;0
E7EMB6;0;0;0;0;0;0;0;0;0;0;0;0
F8W6G1;0;0;0;0;0;0;0;0;0;0;0;0
F8WDV0;0;0;0;0;0;0;0;0;0;0;0;0
H3BSH7;0;0;0;0;0;0;0;0;0;0;0;0
O43719;0;0;0;0;0;0;0;0;0;0;0;0
P47929;0;0;0;0;0;0;0;0;0;0;0;0
P53999;0;0;0;0;0;0;0;0;0;0;0;0
Q01469;0;0;0;0;0;0;0;0;0;0;0;0
Q02383;0;0;0;0;0;0;0;0;0;0;0;0
Q14571;0;0;0;0;0;0;0;0;0;0;0;0
Q14643-4;0;0;0;0;0;0;0;0;0;0;0;0
Q5SRE5;0;0;0;0;0;0;0;0;0;0;0;0
Q5T750;0;0;0;0;0;0;0;0;0;0;0;0
Q6NUK1;0;0;0;0;0;0;0;0;0;0;0;0
Q86U90;0;0;0;0;0;0;0;0;0;0;0;0
Q8N4T4-2;0;0;0;0;0;0;0;0;0;0;0;0
Q8NDV3-2;0;0;0;0;0;0;0;0;0;0;0;0
Q8TDM6-4;0;0;0;0;0;0;0;0;0;0;0;0
Q9H307;0;0;0;0;0;0;0;0;0;0;0;0
Q9NZQ3-3;0;0;0;0;0;0;0;0;0;0;0;0
V9GZ56;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y696;0;0;0;0;0;0;0;0;0;0;0;0
A0A140TA86;0;0;0;0;0;0;0;0;0;0;0;0
J3KNN3;0;0;0;0;0;0;0;0;0;0;0;0
J3KT10;0;0;0;0;0;0;0;0;0;0;0;0
O15360;0;0;0;0;0;0;0;0;0;0;0;0
Q7Z2W9;0;0;0;0;0;0;0;0;0;0;0;0
Q9BZE1;0;0;0;0;0;0;0;0;0;0;0;0
Q9H0U9;0;0;0;0;0;0;0;0;0;0;0;0
A0A0B4J296;0;0;0;0;0;0;0;0;0;0;0;0
B7Z683;0;0;0;0;0;0;0;0;0;0;0;0
C9IYN9;0;0;0;0;0;0;0;0;0;0;0;0
F6QDS0;0;0;0;0;0;0;0;0;0;0;0;0
H7C1G6;0;0;0;0;0;0;0;0;0;0;0;0
O43252;0;0;0;0;0;0;0;0;0;0;0;0
O43542;0;0;0;0;0;0;0;0;0;0;0;0
O75351;0;0;0;0;0;0;0;0;0;0;0;0
O94776;0;0;0;0;0;0;0;0;0;0;0;0
O94955;0;0;0;0;0;0;0;0;0;0;0;0
O95391;0;0;0;0;0;0;0;0;0;0;0;0
P05412;0;0;0;0;0;0;0;0;0;0;0;0
P16104;0;0;0;0;0;0;0;0;0;0;0;0
P17028;0;0;0;0;0;0;0;0;0;0;0;0
P28482;0;0;0;0;0;0;0;0;0;0;0;0
P52788;0;0;0;0;0;0;0;0;0;0;0;0
P78346;0;0;0;0;0;0;0;0;0;0;0;0
Q08945;0;0;0;0;0;0;0;0;0;0;0;0
Q13905-2;0;0;0;0;0;0;0;0;0;0;0;0
Q8IYI6;0;0;0;0;0;0;0;0;0;0;0;0
Q8WY54-2;0;0;0;0;0;0;0;0;0;0;0;0
Q96J01;0;0;0;0;0;0;0;0;0;0;0;0
Q9H4L4;0;0;0;0;0;0;0;0;0;0;0;0
Q9H939;0;0;0;0;0;0;0;0;0;0;0;0
Q9H9G7-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9HB90;0;0;0;0;0;0;0;0;0;0;0;0
Q9HBM1;0;0;0;0;0;0;0;0;0;0;0;0
Q9HCU4;0;0;0;0;0;0;0;0;0;0;0;0
Q9NPI6-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9NTX5-3;0;0;0;0;0;0;0;0;0;0;0;0
Q9NVX0;0;0;0;0;0;0;0;0;0;0;0;0
Q9P0J7;0;0;0;0;0;0;0;0;0;0;0;0
Q9UEW8-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9UHB7-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9UHR6;0;0;0;0;0;0;0;0;0;0;0;0
Q9UKZ1;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y217-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y233;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y3B7-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y3C1;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y4P1-6;0;0;0;0;0;0;0;0;0;0;0;0
R4GMX3;0;0;0;0;0;0;0;0;0;0;0;0
R4GNB2;0;0;0;0;0;0;0;0;0;0;0;0
A0A0A0MRK1;0;0;0;0;0;0;0;0;0;0;0;0
F5H562;0;0;0;0;0;0;0;0;0;0;0;0
M0R0N4;0;0;0;0;0;0;0;0;0;0;0;0
Q15386;0;0;0;0;0;0;0;0;0;0;0;0
Q86Y07-4;0;0;0;0;0;0;0;0;0;0;0;0
Q8NFW8;0;0;0;0;0;0;0;0;0;0;0;0
Q9HC21-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9HCN8;0;0;0;0;0;0;0;0;0;0;0;0
Q9NPI1;0;0;0;0;0;0;0;0;0;0;0;0
Q9NQT5;0;0;0;0;0;0;0;0;0;0;0;0
Q9NUD5;0;0;0;0;0;0;0;0;0;0;0;0
Q9P209;0;0;0;0;0;0;0;0;0;0;0;0
Q9UEU0;0;0;0;0;0;0;0;0;0;0;0;0
Q9UGR2-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y2S6;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y3A5;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y6A4;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y6X9-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9NVZ3-4;0;0;0;0;0;0;0;0;0;0;0;0
Q9NXN4-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9UKG1;0;0;0;0;0;0;0;0;0;0;0;0
Q9UMZ2-6;0;0;0;0;0;0;0;0;0;0;0;0
Q9UQC2;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y2J2-4;0;0;0;0;0;0;0;0;0;0;0;0
F5GXJ1;0;0;0;0;0;0;0;0;0;0;0;0
F5GYK2;0;0;0;0;0;0;0;0;0;0;0;0
J3KNL6;0;0;0;0;0;0;0;0;0;0;0;0
P63272;0;0;0;0;0;0;0;0;0;0;0;0
Q01581;0;0;0;0;0;0;0;0;0;0;0;0
X6RGJ2;0;0;0;0;0;0;0;0;0;0;0;0
Q7Z3B4;0;0;0;0;0;0;0;0;0;0;0;0
Q92990;0;0;0;0;0;0;0;0;0;0;0;0
Q9NRU3-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9NSY1;0;0;0;0;0;0;0;0;0;0;0;0
Q9NVP1;0;0;0;0;0;0;0;0;0;0;0;0
Q9NVU0-3;0;0;0;0;0;0;0;0;0;0;0;0
Q9UPN9;0;0;0;0;0;0;0;0;0;0;0;0
A0A087WW59;0;0;0;0;0;0;0;0;0;0;0;0
O00154-6;0;0;0;0;0;0;0;0;0;0;0;0
O75165;0;0;0;0;0;0;0;0;0;0;0;0
P36551;0;0;0;0;0;0;0;0;0;0;0;0
Q08AM6;0;0;0;0;0;0;0;0;0;0;0;0
Q15276-2;0;0;0;0;0;0;0;0;0;0;0;0
Q16352;0;0;0;0;0;0;0;0;0;0;0;0
Q5QPM1;0;0;0;0;0;0;0;0;0;0;0;0
Q96HP0;0;0;0;0;0;0;0;0;0;0;0;0
Q9H9Y6-5;0;0;0;0;0;0;0;0;0;0;0;0
Q9NY12-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9NYV4-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9P2F8;0;0;0;0;0;0;0;0;0;0;0;0
Q9UNN5;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y263;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y2X9-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9P270;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y3D5;0;0;0;0;0;0;0;0;0;0;0;0
B4DF87;0;0;0;0;0;0;0;0;0;0;0;0
D6RFM5;0;0;0;0;0;0;0;0;0;0;0;0
F8VWT9;0;0;0;0;0;0;0;0;0;0;0;0
P17302;0;0;0;0;0;0;0;0;0;0;0;0
Q13867;0;0;0;0;0;0;0;0;0;0;0;0
Q6UWP8;0;0;0;0;0;0;0;0;0;0;0;0
Q9BZF3-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9H6W3-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9NXV6;0;0;0;0;0;0;0;0;0;0;0;0
Q9UN70;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y2X0-2;0;0;0;0;0;0;0;0;0;0;0;0
A0A0A0MS08;0;0;0;0;0;0;0;0;0;0;0;0
Q9NWU2;0;0;0;0;0;0;0;0;0;0;0;0
Q9NZJ4;0;0;0;0;0;0;0;0;0;0;0;0
Q9P219;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y2I8;0;0;0;0;0;0;0;0;0;0;0;0
Q9H8V3-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9NPA0;0;0;0;0;0;0;0;0;0;0;0;0
Q9UKD2;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y2L5-2;0;0;0;0;0;0;0;0;0;0;0;0
A0A087WZB3;0;0;0;0;0;0;0;0;0;0;0;0
E9PL24;0;0;0;0;0;0;0;0;0;0;0;0
P11166;0;0;0;0;0;0;0;0;0;0;0;0
P78356;0;0;0;0;0;0;0;0;0;0;0;0
Q9BPU6;0;0;0;0;0;0;0;0;0;0;0;0
F2Z2W6;0;0;0;0;0;0;0;0;0;0;0;0
Q6YN16-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9BZH6;0;0;0;0;0;0;0;0;0;0;0;0
H0YI50;0;0;0;0;0;0;0;0;0;0;0;0
A0A087X0M4;0;0;0;0;0;0;0;0;0;0;0;0
A0A0A0MRF9;0;0;0;0;0;0;0;0;0;0;0;0
B8ZZI9;0;0;0;0;0;0;0;0;0;0;0;0
E9PC15;0;0;0;0;0;0;0;0;0;0;0;0
G3V1B8;0;0;0;0;0;0;0;0;0;0;0;0
O96008;0;0;0;0;0;0;0;0;0;0;0;0
P17066;0;0;0;0;0;0;0;0;0;0;0;0
Q10567-4;0;0;0;0;0;0;0;0;0;0;0;0
A0A0D9SFM0;0;0;0;0;0;0;0;0;0;0;0;0
H0Y3V5;0;0;0;0;0;0;0;0;0;0;0;0
P23919-2;0;0;0;0;0;0;0;0;0;0;0;0
Q6EMK4;0;0;0;0;0;0;0;0;0;0;0;0
Q8TDN4-2;0;0;0;0;0;0;0;0;0;0;0;0
A0A0J9YXM6;0;0;0;0;0;0;0;0;0;0;0;0
A0JNW5;0;0;0;0;0;0;0;0;0;0;0;0
E9PGT6;0;0;0;0;0;0;0;0;0;0;0;0
V9GYN7;0;0;0;0;0;0;0;0;0;0;0;0
P82914;0;0;0;0;0;0;0;0;0;0;0;0
Q8NE86-3;0;0;0;0;0;0;0;0;0;0;0;0
Q96RR4-6;0;0;0;0;0;0;0;0;0;0;0;0
J3QKS7;0;0;0;0;0;0;0;0;0;0;0;0
Q15427;0;0;0;0;0;0;0;0;0;0;0;0
